available_bikes,longitude,latitude,name,rating,pricing,review_count,street address,Is Closed,Contact#
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
30,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
30,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,Quik Chik,1.7,,3,1331 Main Street W,False,1905528060
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,Quik Chik,1.7,,3,1331 Main Street W,False,1905528060
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,Quik Chik,1.7,,3,1331 Main Street W,False,1905528060
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,Quik Chik,1.7,,3,1331 Main Street W,False,1905528060
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
30,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
30,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
30,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
30,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
30,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
30,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
30,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
30,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
30,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
30,-79.92,43.26,Quik Chik,1.7,,3,1331 Main Street W,False,1905528060
30,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
30,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
30,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
30,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
6,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
6,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
6,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
6,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
6,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
6,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
6,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
6,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
6,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
6,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
6,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
6,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
6,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
6,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
6,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
6,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
6,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
6,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
6,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
6,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
6,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
6,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
6,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
6,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
6,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
6,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
6,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
6,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
6,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
6,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
6,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
6,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
6,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
6,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
6,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
6,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
6,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
6,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
6,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
6,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
6,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
6,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
6,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
6,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
6,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
6,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
6,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
6,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
6,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
6,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
6,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
6,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
6,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
6,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
6,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
6,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
6,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
6,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
6,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
6,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
6,-79.92,43.26,The Phoenix Bar & Grill,3.8,2.0,19,1280 Main Street W,False,1905525914
6,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
6,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
6,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
6,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
6,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
6,-79.92,43.26,La Piazza,3.5,,4,1280 Main Street W,False,nan
6,-79.92,43.26,Tim Hortons,4.3,,3,1280 Main St W,False,1905525914
6,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
6,-79.92,43.26,Maple Leaf Pancake House,2.7,1.0,22,1520 Main St W,False,1905522499
6,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
6,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
6,-79.92,43.26,TwelvEighty Bar & Grill,4.0,,2,1280 Main Street W,False,1905525914
6,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
6,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
6,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
6,-79.92,43.26,Prime Pita,4.7,,3,1309 Main St W,False,nan
6,-79.92,43.26,Yogurty's Froyo,3.6,1.0,9,1309 Main Street W,False,1905525252
6,-79.92,43.26,Starbucks,3.7,2.0,6,1341 Main Street W,False,nan
6,-79.92,43.26,Gino's Pizza,2.4,1.0,12,1309 Main Street W,False,1905525444
6,-79.92,43.26,Quik Chik,1.7,,3,1331 Main Street W,False,1905528060
6,-79.92,43.26,Subway,2.5,1.0,2,1335 Main Street W,False,1905522782
6,-79.92,43.26,Taco Del Mar,3.0,,3,1331-1335 Main St W.,False,1289389090
6,-79.92,43.26,Pinks,4.0,1.0,21,1335 Main Street W,False,1905317465
6,-79.92,43.26,Dough Box,3.5,,22,1457 Main Street W,False,1289389205
6,-79.92,43.26,Tally Ho,3.9,2.0,27,1536 Main Street W,False,1905529604
6,-79.92,43.26,Williams Fresh Cafe,2.7,2.0,19,1309 Main Street W,False,1905522263
6,-79.92,43.26,The Arch Noodle House,3.3,,17,1309 Main Street W,False,1905525808
